"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000454014 (pp) 9606.ENSP00000428994","false","pp","9606.ENSP00000454014 (pp) 9606.ENSP00000428994","0.062",,"0.72",,,,,"0.984","0.946"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000277120","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000277120",,,"0.5","0.944",,,,"0.992","0.754"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000393312","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000393312","0.042",,"0.9","0.898",,,,"0.999","0.987"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000376345","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000376345",,,"0.9","0.856",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000264664","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000264664","0.042",,"0.4",,,,,"0.902","0.843"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000431418",,,"0.9","0.353",,,,"0.974","0.641"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000384675","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000384675","0.213",,"0.4","0.785",,,,"0.995","0.962"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000346300","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000346300","0.068",,"0.9",,,,,"0.97","0.704"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000410294","0.054",,"0.4","0.741",,,,"0.987","0.928"
,"pp",,"9606.ENSP00000447241 (pp) 9606.ENSP00000489597","false","pp","9606.ENSP00000447241 (pp) 9606.ENSP00000489597","0.05",,"0.4","0.856",,,,"0.999","0.995"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000362824","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000362824",,,"0.9","0.045",,,,"0.919","0.22"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000378974",,,"0.9","0.477",,,,"0.986","0.754"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000367830","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000367830",,,"0.9","0.098",,,,"0.955","0.542"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000451828","0.049",,,"0.539",,,,"0.972","0.942"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000394560","0.06",,"0.9","0.089",,,,"0.936","0.351"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000354558","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000354558","0.049",,"0.9","0.636",,,,"0.992","0.813"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000483825","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000483825",,,"0.9",,,,,"0.914","0.183"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000308413","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000308413","0.042",,"0.9","0.094",,,,"0.986","0.864"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000355231","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000355231",,,,"0.065",,,,"0.921","0.92"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000359424","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000359424","0.049",,"0.9","0.334",,,,"0.953","0.355"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000320935","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000320935",,,,"0.078",,,,"0.94","0.939"
"0","pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000405330","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000405330","0.06",,,"0.299",,,,"0.903","0.865"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000362680",,,"0.4","0.098",,,,"0.977","0.961"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000481249","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000481249","0.044",,"0.9","0.051",,,,"0.96","0.62"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000277120","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000277120","0.042",,"0.9","0.098",,,,"0.974","0.74"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000376345","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000376345",,,"0.9","0.862",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000262741","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000262741",,,"0.9","0.712",,,,"0.997","0.916"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000431418",,,"0.9","0.098",,,,"0.971","0.711"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000493728","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000493728","0.056",,"0.4","0.545",,,,"0.92","0.729"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000312652","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000312652","0.069",,"0.5",,,,,"0.963","0.928"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000376637","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000376637",,,"0.5",,,,,"0.998","0.998"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000391826","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000391826","0.06",,"0.5",,,,,"0.928","0.859"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000263967","0.07",,"0.9","0.849",,,,"0.999","0.952"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000360683","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000360683",,,"0.9","0.543",,,,"0.995","0.903"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000384675","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000384675","0.049",,"0.4","0.071",,,,"0.941","0.903"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000501150","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000501150","0.062",,"0.9","0.557",,,,"0.991","0.823"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000428056",,,"0.9","0.994",,,,"0.999","0.995"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000497069","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000497069","0.086",,"0.9","0.987",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000275493","0.097",,"0.65","0.24",,,,"0.939","0.776"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000354207","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000354207","0.042",,"0.9","0.098",,,,"0.925","0.237"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000346671","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000346671",,,,"0.334",,,,"0.923","0.89"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000480157","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000480157",,,"0.9",,,,,"0.903","0.078"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000361202","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000361202",,"0.133","0.9",,,,,"0.973","0.718"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000366563","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000366563","0.062",,"0.9","0.133",,,,"0.943","0.382"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000489597","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000489597",,,"0.9","0.982",,,,"0.999","0.987"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000392812","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000392812",,,"0.9",,,,,"0.924","0.276"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000331602","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000331602",,,"0.9","0.537",,,,"0.962","0.263"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000365016","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000365016","0.044",,"0.9","0.287",,,,"0.997","0.97"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000499900","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000499900","0.042",,"0.4","0.539",,,,"0.933","0.777"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000371067",,,"0.9","0.647",,,,"0.996","0.904"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000369442","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000369442",,,"0.9",,,,,"0.931","0.34"
,"pp",,"9606.ENSP00000304895 (pp) 9606.ENSP00000380432","false","pp","9606.ENSP00000304895 (pp) 9606.ENSP00000380432",,,"0.9",,,,,"0.999","0.999"
"0","pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000435712","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000435712","0.055",,"0.9","0.051",,,,"0.94","0.411"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000234310","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000234310","0.049",,"0.9",,,,,"0.987","0.877"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000380878","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000380878",,,"0.9",,,,,"0.932","0.355"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000378974","0.049",,"0.9","0.935",,,,"0.995","0.278"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000394560","0.049",,"0.9","0.385",,,,"0.952","0.287"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000215832","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000215832","0.165",,"0.9",,,,,"0.93","0.236"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000265354","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000265354","0.06",,"0.9",,,,,"0.93","0.32"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000263025","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000263025","0.101",,"0.9",,,,,"0.929","0.283"
,"pp",,"9606.ENSP00000300659 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000300659 (pp) 9606.ENSP00000324806","0.067",,"0.9",,,,,"0.93","0.312"
"0","pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000500582","0.042",,"0.9",,,,,"0.941","0.435"
"0","pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000451828",,,"0.9",,,,,"0.945","0.477"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000362680","0.048",,"0.9",,,,,"0.928","0.312"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000358548","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000358548","0.042",,"0.9",,,,,"0.923","0.267"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000262741","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000262741",,,"0.9",,,,,"0.981","0.824"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000341189",,,"0.9",,,,,"0.902","0.064"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000263967","0.103",,"0.9","0.09",,,,"0.999","0.992"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000501150","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000501150","0.106",,"0.9","0.09",,,,"0.999","0.99"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000407586","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000407586",,,"0.9",,,,,"0.921","0.243"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000428056","0.049",,"0.9",,,,,"0.966","0.673"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000480157","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000480157","0.303",,"0.9",,,,,"0.953","0.39"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000400717","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000400717","0.049",,"0.9",,,,,"0.906","0.091"
,"pp",,"9606.ENSP00000392812 (pp) 9606.ENSP00000428924","false","pp","9606.ENSP00000392812 (pp) 9606.ENSP00000428924","0.104",,"0.9",,,,,"0.92","0.183"
"0","pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000411256","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000411256","0.133",,"0.9","0.425",,,,"0.998","0.975"
"0","pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000037243","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000037243","0.163",,"0.9","0.425",,,,"0.998","0.975"
"0","pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000376197","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000376197","0.055",,,"0.735",,,,"0.921","0.711"
"0","pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000025008","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000025008","0.074",,,"0.926",,,,"0.969","0.583"
"0","pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000306866","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000306866","0.108",,"0.9","0.51",,,,"0.999","0.988"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000398698","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000398698","0.049",,"0.5","0.743",,,,"0.906","0.323"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000285039","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000285039","0.042",,,,,,,"0.973","0.973"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000240185","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000240185","0.055",,,"0.076",,,,"0.954","0.952"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000374455","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000374455","0.058",,,"0.438",,,,"0.994","0.991"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000347184","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000347184","0.049",,,"0.777",,,,"0.997","0.99"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000478771","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000478771","0.092",,,"0.952",,,,"0.96","0.151"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000270142","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000270142","0.082",,,"0.51",,,,"0.937","0.872"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000254108","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000254108","0.042",,,"0.192",,,,"0.948","0.939"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000441543","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000441543","0.066",,,"0.993",,,,"0.996","0.437"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000392025","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000392025","0.084",,"0.5","0.525",,,,"0.938","0.752"
,"pp",,"9606.ENSP00000368022 (pp) 9606.ENSP00000379612","false","pp","9606.ENSP00000368022 (pp) 9606.ENSP00000379612","0.129",,,"0.313",,,,"0.962","0.942"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000366563","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000366563","0.042",,"0.9",,,,,"0.902","0.062"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000263967","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000263967","0.056",,"0.9",,,,,"0.907","0.097"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000501150","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000501150",,,"0.9",,,,,"0.905","0.096"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000328998","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000328998","0.049",,,"0.604",,,,"0.963","0.911"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000428056","0.042",,"0.9",,,,,"0.908","0.122"
"0","pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000262741","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000262741",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000320886","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000320886",,,"0.9","0.095",,,,"0.926","0.251"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000451828","0.075",,"0.9",,,,,"0.935","0.357"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000349640","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000349640",,,"0.8","0.133",,,,"0.99","0.948"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000500582","0.07",,"0.9",,,,,"0.91","0.113"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000406037","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000406037","0.055",,"0.8","0.292",,,,"0.937","0.59"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000378402","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000378402","0.108",,"0.54","0.51",,,,"0.96","0.828"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000387393","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000387393","0.067",,"0.8","0.163",,,,"0.917","0.532"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000386869","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000386869","0.071",,,"0.514",,,,"0.975","0.951"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000264867",,,"0.9",,,,,"0.924","0.275"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000442788","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000442788","0.103",,,"0.791",,,,"0.985","0.927"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000362748","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000362748","0.071",,"0.54","0.603",,,,"0.95","0.742"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000324806","0.049",,"0.9","0.208",,,,"0.951","0.433"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000312834","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000312834","0.042",,"0.9","0.091",,,,"0.914","0.135"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000368880","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000368880","0.042",,"0.9","0.051",,,,"0.948","0.497"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000415436","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000415436","0.053",,"0.8","0.163",,,,"0.978","0.882"
,"pp",,"9606.ENSP00000362824 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000362824 (pp) 9606.ENSP00000375892","0.07",,"0.9",,,,,"0.939","0.405"
"0","pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000355493","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000355493","0.4",,"0.911",,,,"0.079","0.971","0.489"
"0","pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000369456","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000369456","0.074",,"0.9","0.094",,,"0.079","0.934","0.28"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000347046","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000347046","0.042",,"0.9","0.107",,,,"0.91","0.073"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000351520","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000351520",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000266395","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000266395",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000255266","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000255266",,,"0.9","0.107",,,,"0.908","0.054"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000420295","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000420295",,,"0.9","0.107",,,,"0.908","0.054"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000379496","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000379496",,,"0.9",,,,,"0.904","0.08"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000286063","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000286063",,,"0.9","0.107",,,,"0.908","0.054"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000351957","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000351957",,,"0.9","0.107",,,,"0.907","0.052"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000282096","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000282096",,,"0.9","0.107",,,,"0.91","0.08"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000334910","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000334910","0.045",,"0.9","0.107",,,,"0.908","0.054"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000355847","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000355847",,,"0.9","0.107",,,,"0.911","0.09"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000287600","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000287600",,,"0.9",,,,,"0.916","0.197"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000243052","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000243052",,,"0.9",,,,,"0.904","0.08"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000328412","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000328412",,,"0.9",,,,,"0.9",
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000410309","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000410309",,,"0.9",,,,,"0.915","0.194"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000360502","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000360502",,,"0.9","0.107",,,,"0.908","0.054"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000291539","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000291539",,,"0.9","0.107",,,,"0.907","0.052"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000406261","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000406261",,,"0.9",,,,,"0.903","0.07"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000498074","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000498074",,,"0.9",,,,,"0.904","0.087"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000367615","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000367615","0.128",,"0.9",,,,"0.095","0.957","0.521"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000355689","0.128",,"0.9",,,,"0.044","0.926","0.224"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000419851","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000419851","0.627",,"0.943",,,,"0.102","0.992","0.667"
,"pp",,"9606.ENSP00000259727 (pp) 9606.ENSP00000298556","false","pp","9606.ENSP00000259727 (pp) 9606.ENSP00000298556",,,"0.911",,,,"0.057","0.943","0.377"
"0","pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000263377","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000263377","0.128",,,"0.638",,,,"0.927","0.788"
"0","pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000386593","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000386593","0.09",,"0.72","0.32",,,,"0.928","0.634"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000411073","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000411073","0.049",,"0.9",,,,,"0.961","0.631"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000496168","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000496168",,,"0.9","0.058",,,,"0.918","0.203"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000371638","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000371638",,,"0.9","0.612",,,,"0.986","0.691"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000349723","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000349723","0.049",,"0.9","0.058",,,,"0.91","0.121"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000445868","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000445868","0.042",,"0.9","0.678",,,,"0.987","0.652"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000419765","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000419765","0.049",,"0.9","0.691",,,,"0.999","0.994"
,"pp",,"9606.ENSP00000379946 (pp) 9606.ENSP00000414516","false","pp","9606.ENSP00000379946 (pp) 9606.ENSP00000414516",,,"0.9","0.839",,,,"0.988","0.356"
